Datetime,open,close,high,low,volume,float,StockSymbol
9/27/2000,119.690002,119.690002,119.690002,119.690002,56600,1140039936,VNINDEX
9/29/2000,120.709999,120.709999,120.709999,120.709999,52800,1074419968,VNINDEX
10/02/2000,120.919998,120.919998,120.919998,120.919998,48600,980849984,VNINDEX
10/04/2000,121.139999,121.139999,121.139999,121.139999,58400,1197520000,VNINDEX
10/06/2000,122.209999,122.209999,122.209999,122.209999,39600,813480000,VNINDEX
10/09/2000,124.330002,124.330002,124.330002,124.330002,25900,543190016,VNINDEX
10/11/2000,126.449997,126.449997,126.449997,126.449997,53300,1161440000,VNINDEX
10/13/2000,128.570007,128.570007,128.570007,128.570007,51900,1058609984,VNINDEX
10/16/2000,130.710007,130.710007,130.710007,130.710007,26600,595560000,VNINDEX
10/18/2000,132.850006,132.850006,132.850006,132.850006,25700,566179968,VNINDEX
10/20/2000,135.039993,135.039993,135.039993,135.039993,65900,1506649984,VNINDEX
10/23/2000,136.550003,136.550003,136.550003,136.550003,39100,876769984,VNINDEX
10/25/2000,137.080002,137.080002,137.080002,137.080002,45000,1038880000,VNINDEX
10/27/2000,139.570007,139.570007,139.570007,139.570007,88200,2006569984,VNINDEX
10/30/2000,140.839996,140.839996,140.839996,140.839996,101200,2354099968,VNINDEX
11/01/2000,143.330002,143.330002,143.330002,143.330002,95900,2264669952,VNINDEX
11/03/2000,145.830002,145.830002,145.830002,145.830002,78800,1951800064,VNINDEX
11/06/2000,148.570007,148.570007,148.570007,148.570007,55300,1422780032,VNINDEX
11/08/2000,151.320007,151.320007,151.320007,151.320007,29200,744680000,VNINDEX
11/10/2000,154.080002,154.080002,154.080002,154.080002,57300,1525799936,VNINDEX
11/13/2000,156.839996,156.839996,156.839996,156.839996,21700,595560000,VNINDEX
11/15/2000,159.600006,159.600006,159.600006,159.600006,12400,352329984,VNINDEX
11/17/2000,162.360001,162.360001,162.360001,162.360001,34700,949110016,VNINDEX
11/20/2000,165.169998,165.169998,165.169998,165.169998,62700,1779779968,VNINDEX
11/22/2000,165.520004,165.520004,165.520004,165.520004,136200,3705189888,VNINDEX
11/24/2000,166.169998,166.169998,166.169998,166.169998,116500,3211980032,VNINDEX
11/27/2000,165.600006,165.600006,165.600006,165.600006,88900,2508080128,VNINDEX
11/29/2000,168.729996,168.729996,168.729996,168.729996,75700,2121080064,VNINDEX
12/01/2000,171.869995,171.869995,171.869995,171.869995,41300,1272280064,VNINDEX
12/04/2000,175,175,175,175,26500,840080000,VNINDEX
12/06/2000,178.130005,178.130005,178.130005,178.130005,57700,1804070016,VNINDEX
12/08/2000,181.259995,181.259995,181.259995,181.259995,187900,5706930176,VNINDEX
12/11/2000,181.940002,181.940002,181.940002,181.940002,124700,3992229888,VNINDEX
12/13/2000,184.479996,184.479996,184.479996,184.479996,105100,3224399872,VNINDEX
12/15/2000,187.619995,187.619995,187.619995,187.619995,46300,1601910016,VNINDEX
12/18/2000,191.110001,191.110001,191.110001,191.110001,81700,2865260032,VNINDEX
12/20/2000,194.850006,194.850006,194.850006,194.850006,38900,1304800000,VNINDEX
12/22/2000,198.580002,198.580002,198.580002,198.580002,61000,1933340032,VNINDEX
12/25/2000,202.320007,202.320007,202.320007,202.320007,20600,668300032,VNINDEX
12/27/2000,203.089996,203.089996,203.089996,203.089996,40800,1398819968,VNINDEX
12/29/2000,206.830002,206.830002,206.830002,206.830002,59500,2000370048,VNINDEX
01/03/2001,210.559998,210.559998,210.559998,210.559998,42900,1533760000,VNINDEX
01/05/2001,214.320007,214.320007,214.320007,214.320007,50200,1722680064,VNINDEX
01/08/2001,218.119995,218.119995,218.119995,218.119995,71500,2623259904,VNINDEX
01/10/2001,222.149994,222.149994,222.149994,222.149994,183800,6890800128,VNINDEX
01/12/2001,225.669998,225.669998,225.669998,225.669998,223700,8279750144,VNINDEX
1/15/2001,228.350006,228.350006,228.350006,228.350006,122900,4807099904,VNINDEX
1/17/2001,232.679993,232.679993,232.679993,232.679993,87400,3372559872,VNINDEX
1/19/2001,236.970001,236.970001,236.970001,236.970001,42600,1933939968,VNINDEX
1/29/2001,241.360001,241.360001,241.360001,241.360001,9000,353689984,VNINDEX
1/31/2001,245.800003,245.800003,245.800003,245.800003,6700,312340000,VNINDEX
02/02/2001,250.229996,250.229996,250.229996,250.229996,23300,990630016,VNINDEX
02/05/2001,254.960007,254.960007,254.960007,254.960007,2200,77550000,VNINDEX
02/07/2001,259.929993,259.929993,259.929993,259.929993,8400,352600000,VNINDEX
02/09/2001,260.149994,260.149994,260.149994,260.149994,314000,13056509952,VNINDEX
02/12/2001,256.179993,256.179993,256.179993,256.179993,130100,5730070016,VNINDEX
2/14/2001,252.210007,252.210007,252.210007,252.210007,78000,3635109888,VNINDEX
2/16/2001,248.979996,248.979996,248.979996,248.979996,43400,2155940096,VNINDEX
2/19/2001,245.990005,245.990005,245.990005,245.990005,34800,1662230016,VNINDEX
2/21/2001,246.75,246.75,246.75,246.75,240000,9919739904,VNINDEX
2/23/2001,251.220001,251.220001,251.220001,251.220001,155200,6569789952,VNINDEX
2/26/2001,255.610001,255.610001,255.610001,255.610001,96600,4469680128,VNINDEX
2/28/2001,252.399994,252.399994,252.399994,252.399994,292800,12868889600,VNINDEX
03/02/2001,253.639999,253.639999,253.639999,253.639999,207400,9243410432,VNINDEX
03/05/2001,250.729996,250.729996,250.729996,250.729996,165600,7443460096,VNINDEX
03/07/2001,248.050003,248.050003,248.050003,248.050003,199900,8163809792,VNINDEX
03/09/2001,252.610001,252.610001,252.610001,252.610001,118300,5002610176,VNINDEX
03/12/2001,255.990005,255.990005,255.990005,255.990005,121300,5003109888,VNINDEX
3/14/2001,257.700012,257.700012,257.700012,257.700012,143900,5893919744,VNINDEX
3/16/2001,258.519989,258.519989,258.519989,258.519989,101500,4133560064,VNINDEX
3/19/2001,260.290009,260.290009,260.290009,260.290009,179500,7598400000,VNINDEX
3/21/2001,261.109985,261.109985,261.109985,261.109985,83500,3577679872,VNINDEX
3/23/2001,259.600006,259.600006,259.600006,259.600006,134500,5312900096,VNINDEX
3/26/2001,260.109985,260.109985,260.109985,260.109985,76200,3169060096,VNINDEX
3/28/2001,264.700012,264.700012,264.700012,264.700012,88700,3569530112,VNINDEX
3/30/2001,269.299988,269.299988,269.299988,269.299988,44100,1824700032,VNINDEX
04/02/2001,274.429993,274.429993,274.429993,274.429993,139500,5800459776,VNINDEX
04/04/2001,279.559998,279.559998,279.559998,279.559998,55300,2409959936,VNINDEX
04/06/2001,284.690002,284.690002,284.690002,284.690002,32300,1579040000,VNINDEX
04/09/2001,289.820007,289.820007,289.820007,289.820007,96500,4476259840,VNINDEX
04/11/2001,295.089996,295.089996,295.089996,295.089996,97800,4460199936,VNINDEX
4/13/2001,300.359985,300.359985,300.359985,300.359985,65800,3057779968,VNINDEX
4/16/2001,306.160004,306.160004,306.160004,306.160004,42300,2019879936,VNINDEX
4/18/2001,311.959991,311.959991,311.959991,311.959991,57000,2755699968,VNINDEX
4/20/2001,317.76001,317.76001,317.76001,317.76001,122000,6513950208,VNINDEX
4/23/2001,313.73999,313.73999,313.73999,313.73999,319600,16652380160,VNINDEX
4/25/2001,315.269989,315.269989,315.269989,315.269989,412300,21409210368,VNINDEX
4/27/2001,321.070007,321.070007,321.070007,321.070007,48500,2660059904,VNINDEX
05/02/2001,327.130005,327.130005,327.130005,327.130005,42200,2623719936,VNINDEX
05/04/2001,332,332,332,332,104700,5334439936,VNINDEX
05/07/2001,338.350006,338.350006,338.350006,338.350006,64000,3572849920,VNINDEX
05/09/2001,344.470001,344.470001,344.470001,344.470001,160400,8343450112,VNINDEX
05/11/2001,351.059998,351.059998,351.059998,351.059998,23200,1273500032,VNINDEX
5/14/2001,357.649994,357.649994,357.649994,357.649994,19700,1174249984,VNINDEX
5/16/2001,364.269989,364.269989,364.269989,364.269989,23100,1440380032,VNINDEX
5/18/2001,370.899994,370.899994,370.899994,370.899994,55200,3636150016,VNINDEX
5/21/2001,377.429993,377.429993,377.429993,377.429993,52100,3344440064,VNINDEX
5/23/2001,384.160004,384.160004,384.160004,384.160004,229100,15045099520,VNINDEX
5/25/2001,390.880005,390.880005,390.880005,390.880005,82500,5588859904,VNINDEX
5/28/2001,397.5,397.5,397.5,397.5,31700,2395049984,VNINDEX
5/30/2001,404.26001,404.26001,404.26001,404.26001,14300,1066550016,VNINDEX
06/01/2001,411.029999,411.029999,411.029999,411.029999,16100,1165200000,VNINDEX
06/04/2001,417.790009,417.790009,417.790009,417.790009,21600,1535900032,VNINDEX
06/06/2001,424.559998,424.559998,424.559998,424.559998,24000,1684950016,VNINDEX
06/08/2001,426.579987,426.579987,426.579987,426.579987,193200,13300500480,VNINDEX
06/11/2001,428.019989,428.019989,428.019989,428.019989,424300,30458949632,VNINDEX
6/13/2001,456.179993,456.179993,456.179993,456.179993,122300,10448199680,VNINDEX
6/15/2001,486.339996,486.339996,486.339996,486.339996,73700,6316800000,VNINDEX
6/18/2001,518.619995,518.619995,518.619995,518.619995,159900,12605649920,VNINDEX
6/20/2001,553.559998,553.559998,553.559998,553.559998,141000,12887000064,VNINDEX
6/22/2001,563,563,563,563,293800,26349850624,VNINDEX
6/25/2001,571.039978,571.039978,571.039978,571.039978,268100,23570700288,VNINDEX
6/27/2001,531.929993,531.929993,531.929993,531.929993,79700,6020599808,VNINDEX
6/29/2001,500.279999,500.279999,500.279999,500.279999,118400,9551500288,VNINDEX
07/02/2001,491.170013,491.170013,491.170013,491.170013,181200,13943000064,VNINDEX
07/04/2001,512.799988,512.799988,512.799988,512.799988,268300,22209599488,VNINDEX
07/06/2001,502.929993,502.929993,502.929993,502.929993,223400,18550200320,VNINDEX
07/09/2001,470.829987,470.829987,470.829987,470.829987,108800,8362100224,VNINDEX
07/11/2001,436.130005,436.130005,436.130005,436.130005,92500,6043850240,VNINDEX
7/13/2001,416.459991,416.459991,416.459991,416.459991,169000,10366400512,VNINDEX
7/16/2001,411.429993,411.429993,411.429993,411.429993,121500,7806389760,VNINDEX
7/18/2001,438.119995,438.119995,438.119995,438.119995,98900,7971330048,VNINDEX
7/20/2001,466.670013,466.670013,466.670013,466.670013,56600,4376390144,VNINDEX
7/23/2001,438.329987,438.329987,438.329987,438.329987,274800,19591010304,VNINDEX
7/25/2001,450.869995,450.869995,450.869995,450.869995,142300,10697459712,VNINDEX
7/27/2001,445.369995,445.369995,445.369995,445.369995,96700,7310349824,VNINDEX
7/30/2001,422.459991,422.459991,422.459991,422.459991,100200,6743779840,VNINDEX
08/01/2001,395.630005,395.630005,395.630005,395.630005,121000,7261899776,VNINDEX
08/03/2001,371.76001,371.76001,371.76001,371.76001,64200,3771040000,VNINDEX
08/06/2001,350.690002,350.690002,350.690002,350.690002,75900,4096640000,VNINDEX
08/08/2001,373.630005,373.630005,373.630005,373.630005,260800,14817699840,VNINDEX
08/10/2001,394.179993,394.179993,394.179993,394.179993,212800,12514100224,VNINDEX
8/13/2001,368.339996,368.339996,368.339996,368.339996,128600,7304030208,VNINDEX
8/15/2001,344.309998,344.309998,344.309998,344.309998,71600,3750720000,VNINDEX
8/17/2001,321.829987,321.829987,321.829987,321.829987,184000,8845769728,VNINDEX
8/20/2001,302.25,302.25,302.25,302.25,198700,9363300352,VNINDEX
8/22/2001,320.980011,320.980011,320.980011,320.980011,161800,7956539904,VNINDEX
8/24/2001,300.029999,300.029999,300.029999,300.029999,153300,7147800064,VNINDEX
8/27/2001,279.649994,279.649994,279.649994,279.649994,54700,2351990016,VNINDEX
8/29/2001,261.350006,261.350006,261.350006,261.350006,120500,4550629888,VNINDEX
8/31/2001,277.399994,277.399994,277.399994,277.399994,295300,12594969600,VNINDEX
09/05/2001,296.429993,296.429993,296.429993,296.429993,90700,4100649984,VNINDEX
09/07/2001,307.76001,307.76001,307.76001,307.76001,244500,11237900288,VNINDEX
09/10/2001,286.549988,286.549988,286.549988,286.549988,263600,11400219648,VNINDEX
09/12/2001,284.679993,284.679993,284.679993,284.679993,197200,8823900160,VNINDEX
9/14/2001,274.640015,274.640015,274.640015,274.640015,155200,6788519936,VNINDEX
9/17/2001,266.089996,266.089996,266.089996,266.089996,134400,5606249984,VNINDEX
9/19/2001,273.369995,273.369995,273.369995,273.369995,157300,6713229824,VNINDEX
9/21/2001,272.029999,272.029999,272.029999,272.029999,112800,4772349952,VNINDEX
9/24/2001,259.75,259.75,259.75,259.75,150900,6021409792,VNINDEX
9/26/2001,249.720001,249.720001,249.720001,249.720001,134100,5233809920,VNINDEX
9/28/2001,244.460007,244.460007,244.460007,244.460007,140300,5366799872,VNINDEX
10/01/2001,229.059998,229.059998,229.059998,229.059998,142000,5227729920,VNINDEX
10/03/2001,214.289993,214.289993,214.289993,214.289993,101500,3539640064,VNINDEX
10/05/2001,203.119995,203.119995,203.119995,203.119995,211600,6663690240,VNINDEX
10/08/2001,217.100006,217.100006,217.100006,217.100006,128300,4780780032,VNINDEX
10/10/2001,221.179993,221.179993,221.179993,221.179993,1200,59000000,VNINDEX
10/12/2001,225.270004,225.270004,225.270004,225.270004,1000,38330000,VNINDEX
10/15/2001,229.350006,229.350006,229.350006,229.350006,14700,483689984,VNINDEX
10/17/2001,233.479996,233.479996,233.479996,233.479996,9900,336209984,VNINDEX
10/19/2001,237.619995,237.619995,237.619995,237.619995,8500,293009984,VNINDEX
10/22/2001,242.009995,242.009995,242.009995,242.009995,17500,865710016,VNINDEX
10/24/2001,246.410004,246.410004,246.410004,246.410004,12900,516670016,VNINDEX
10/26/2001,250.850006,250.850006,250.850006,250.850006,22700,884030016,VNINDEX
10/29/2001,255.550003,255.550003,255.550003,255.550003,406900,15644820480,VNINDEX
10/31/2001,260.290009,260.290009,260.290009,260.290009,49200,1929379968,VNINDEX
11/02/2001,265.029999,265.029999,265.029999,265.029999,65300,2883840000,VNINDEX
11/05/2001,269.769989,269.769989,269.769989,269.769989,69500,3547360000,VNINDEX
11/07/2001,274.890015,274.890015,274.890015,274.890015,24700,1088989952,VNINDEX
11/09/2001,280.029999,280.029999,280.029999,280.029999,21500,1066849984,VNINDEX
11/12/2001,285.059998,285.059998,285.059998,285.059998,24700,1257030016,VNINDEX
11/14/2001,290.51001,290.51001,290.51001,290.51001,33200,2846269952,VNINDEX
11/16/2001,295.970001,295.970001,295.970001,295.970001,23500,1573410048,VNINDEX
11/19/2001,301.089996,301.089996,301.089996,301.089996,53300,4270589952,VNINDEX
11/21/2001,296.109985,296.109985,296.109985,296.109985,300700,13420619776,VNINDEX
11/23/2001,292.170013,292.170013,292.170013,292.170013,134700,5971180032,VNINDEX
11/26/2001,296.899994,296.899994,296.899994,296.899994,278300,11649899520,VNINDEX
11/28/2001,293.029999,293.029999,293.029999,293.029999,156300,7021539840,VNINDEX
11/30/2001,288.519989,288.519989,288.519989,288.519989,41600,1785190016,VNINDEX
12/03/2001,283.019989,283.019989,283.019989,283.019989,28200,1234610048,VNINDEX
12/05/2001,279.149994,279.149994,279.149994,279.149994,18000,679160000,VNINDEX
12/07/2001,275.48999,275.48999,275.48999,275.48999,72600,3319849984,VNINDEX
12/10/2001,271.619995,271.619995,271.619995,271.619995,149300,6264529920,VNINDEX
12/12/2001,267.829987,267.829987,267.829987,267.829987,78500,3232740096,VNINDEX
12/14/2001,263.040009,263.040009,263.040009,263.040009,47400,1883900032,VNINDEX
12/17/2001,259.079987,259.079987,259.079987,259.079987,26700,894169984,VNINDEX
12/19/2001,247.259995,247.259995,247.259995,247.259995,85300,3282350080,VNINDEX
12/21/2001,250.949997,250.949997,250.949997,250.949997,362500,13801620480,VNINDEX
12/24/2001,248.050003,248.050003,248.050003,248.050003,174900,6499859968,VNINDEX
12/26/2001,242.75,242.75,242.75,242.75,145400,5068230144,VNINDEX
12/28/2001,239.270004,239.270004,239.270004,239.270004,72700,2158080000,VNINDEX
12/31/2001,235.399994,235.399994,235.399994,235.399994,43500,1234919936,VNINDEX
01/02/2002,231.699997,231.699997,231.699997,231.699997,64100,1935090048,VNINDEX
01/04/2002,227.789993,227.789993,227.789993,227.789993,41400,1224530048,VNINDEX
01/07/2002,225.949997,225.949997,225.949997,225.949997,284000,9131710464,VNINDEX
01/09/2002,222.899994,222.899994,222.899994,222.899994,188700,5599649792,VNINDEX
01/11/2002,219.220001,219.220001,219.220001,219.220001,79200,2531950080,VNINDEX
1/14/2002,214.160004,214.160004,214.160004,214.160004,52200,1575740032,VNINDEX
1/16/2002,210.679993,210.679993,210.679993,210.679993,32400,840910016,VNINDEX
1/18/2002,206.789993,206.789993,206.789993,206.789993,30400,806729984,VNINDEX
1/21/2002,203.270004,203.270004,203.270004,203.270004,79500,2147859968,VNINDEX
1/23/2002,206.009995,206.009995,206.009995,206.009995,325100,9712669696,VNINDEX
1/25/2002,209.020004,209.020004,209.020004,209.020004,325100,9712669696,VNINDEX
1/28/2002,210.759995,210.759995,210.759995,210.759995,121500,3654629888,VNINDEX
1/30/2002,207.550003,207.550003,207.550003,207.550003,548800,15843749888,VNINDEX
02/01/2002,204.479996,204.479996,204.479996,204.479996,277700,7667999744,VNINDEX
02/04/2002,203.770004,203.770004,203.770004,203.770004,271100,7249869824,VNINDEX
02/06/2002,205.369995,205.369995,205.369995,205.369995,183300,5108259840,VNINDEX
02/08/2002,205.199997,205.199997,205.199997,205.199997,266800,7342239744,VNINDEX
2/18/2002,202.889999,202.889999,202.889999,202.889999,58500,1603760000,VNINDEX
2/20/2002,199.520004,199.520004,199.520004,199.520004,91700,2560079872,VNINDEX
2/22/2002,196.580002,196.580002,196.580002,196.580002,122000,3614759936,VNINDEX
2/25/2002,193.789993,193.789993,193.789993,193.789993,81400,2492229888,VNINDEX
2/27/2002,191.100006,191.100006,191.100006,191.100006,85400,2307300096,VNINDEX
03/01/2002,193.589996,193.589996,193.589996,193.589996,432100,11812339712,VNINDEX
03/04/2002,190.979996,190.979996,190.979996,190.979996,170800,4544070144,VNINDEX
03/05/2002,188.220001,188.220001,188.220001,188.220001,136800,3787369984,VNINDEX
03/06/2002,185.740005,185.740005,185.740005,185.740005,150700,3923180032,VNINDEX
03/07/2002,183.199997,183.199997,183.199997,183.199997,140700,3794510080,VNINDEX
03/08/2002,181.199997,181.199997,181.199997,181.199997,181400,4396259840,VNINDEX
03/11/2002,180.729996,180.729996,180.729996,180.729996,347800,8879739904,VNINDEX
03/12/2002,182.919998,182.919998,182.919998,182.919998,128500,3132709888,VNINDEX
3/13/2002,185.660004,185.660004,185.660004,185.660004,79000,2340160000,VNINDEX
3/14/2002,188.970001,188.970001,188.970001,188.970001,85900,2630340096,VNINDEX
3/15/2002,192.389999,192.389999,192.389999,192.389999,194700,5471309824,VNINDEX
3/18/2002,190.300003,190.300003,190.300003,190.300003,376300,9696220160,VNINDEX
3/19/2002,187.059998,187.059998,187.059998,187.059998,140700,3680359936,VNINDEX
3/20/2002,189.050003,189.050003,189.050003,189.050003,366400,9907819520,VNINDEX
3/21/2002,189.259995,189.259995,189.259995,189.259995,109300,3012080128,VNINDEX
3/22/2002,187.669998,187.669998,187.669998,187.669998,136300,3668189952,VNINDEX
3/25/2002,188.710007,188.710007,188.710007,188.710007,97400,2513420032,VNINDEX
3/26/2002,191.970001,191.970001,191.970001,191.970001,117000,3390220032,VNINDEX
3/27/2002,195.110001,195.110001,195.110001,195.110001,126300,3442480128,VNINDEX
3/28/2002,197.889999,197.889999,197.889999,197.889999,138000,3761230080,VNINDEX
3/29/2002,200.149994,200.149994,200.149994,200.149994,118200,3275069952,VNINDEX
04/01/2002,203.139999,203.139999,203.139999,203.139999,144200,4308720128,VNINDEX
04/02/2002,203.220001,203.220001,203.220001,203.220001,174400,4944419840,VNINDEX
04/03/2002,202.160004,202.160004,202.160004,202.160004,325800,9328199680,VNINDEX
04/04/2002,201.380005,201.380005,201.380005,201.380005,157900,4518850048,VNINDEX
04/05/2002,198.770004,198.770004,198.770004,198.770004,113900,3201029888,VNINDEX
04/08/2002,198.520004,198.520004,198.520004,198.520004,148400,4151280128,VNINDEX
04/09/2002,200.479996,200.479996,200.479996,200.479996,139300,3838299904,VNINDEX
04/10/2002,200.850006,200.850006,200.850006,200.850006,124600,3592160000,VNINDEX
04/11/2002,200.360001,200.360001,200.360001,200.360001,145800,4023059968,VNINDEX
04/12/2002,199.690002,199.690002,199.690002,199.690002,107700,2999680000,VNINDEX
4/15/2002,200.399994,200.399994,200.399994,200.399994,105700,3072979968,VNINDEX
4/16/2002,198.440002,198.440002,198.440002,198.440002,116100,3347599872,VNINDEX
4/17/2002,197.119995,197.119995,197.119995,197.119995,99500,2597850112,VNINDEX
4/18/2002,199.309998,199.309998,199.309998,199.309998,160300,4298350080,VNINDEX
4/19/2002,201.429993,201.429993,201.429993,201.429993,164700,4512350208,VNINDEX
4/22/2002,201.139999,201.139999,201.139999,201.139999,148400,4356559872,VNINDEX
4/23/2002,202.809998,202.809998,202.809998,202.809998,218800,6295249920,VNINDEX
4/24/2002,205.649994,205.649994,205.649994,205.649994,193600,5974040064,VNINDEX
4/25/2002,207.059998,207.059998,207.059998,207.059998,228800,6923979776,VNINDEX
4/26/2002,208.479996,208.479996,208.479996,208.479996,214500,6421360128,VNINDEX
05/02/2002,209.520004,209.520004,209.520004,209.520004,260300,7829709824,VNINDEX
05/03/2002,212.949997,212.949997,212.949997,212.949997,230400,6952019968,VNINDEX
05/06/2002,214.229996,214.229996,214.229996,214.229996,274100,8344379904,VNINDEX
05/07/2002,210.429993,210.429993,210.429993,210.429993,239700,7362140160,VNINDEX
05/08/2002,207.050003,207.050003,207.050003,207.050003,225300,6846309888,VNINDEX
05/09/2002,208.850006,208.850006,208.850006,208.850006,155400,4568209920,VNINDEX
05/10/2002,211.880005,211.880005,211.880005,211.880005,206100,6126029824,VNINDEX
5/13/2002,209.619995,209.619995,209.619995,209.619995,281800,8344529920,VNINDEX
5/14/2002,209.880005,209.880005,209.880005,209.880005,188800,5513030144,VNINDEX
5/15/2002,209.820007,209.820007,209.820007,209.820007,236400,7234339840,VNINDEX
5/16/2002,209.080002,209.080002,209.080002,209.080002,209800,6156460032,VNINDEX
5/17/2002,209.789993,209.789993,209.789993,209.789993,179100,5428610048,VNINDEX
5/20/2002,208.139999,208.139999,208.139999,208.139999,173500,5057769984,VNINDEX
5/21/2002,208.929993,208.929993,208.929993,208.929993,179200,5300899840,VNINDEX
5/22/2002,209.660004,209.660004,209.660004,209.660004,153600,4440560128,VNINDEX
5/23/2002,208.929993,208.929993,208.929993,208.929993,124900,3658170112,VNINDEX
5/24/2002,208.039993,208.039993,208.039993,208.039993,192900,5675310080,VNINDEX
5/27/2002,206.300003,206.300003,206.300003,206.300003,186100,5604570112,VNINDEX
5/28/2002,205.020004,205.020004,205.020004,205.020004,221400,6631819776,VNINDEX
5/29/2002,203.649994,203.649994,203.649994,203.649994,170500,5154209792,VNINDEX
5/30/2002,203.770004,203.770004,203.770004,203.770004,128600,3866429952,VNINDEX
5/31/2002,207.119995,207.119995,207.119995,207.119995,139200,4111180032,VNINDEX
06/03/2002,207.809998,207.809998,207.809998,207.809998,131800,4038070016,VNINDEX
06/04/2002,205.679993,205.679993,205.679993,205.679993,73400,2098979968,VNINDEX
06/05/2002,205.479996,205.479996,205.479996,205.479996,53900,1577209984,VNINDEX
06/06/2002,205.070007,205.070007,205.070007,205.070007,84600,2398929920,VNINDEX
06/07/2002,203.259995,203.259995,203.259995,203.259995,84600,2466609920,VNINDEX
06/10/2002,204.880005,204.880005,204.880005,204.880005,88700,2654929920,VNINDEX
06/11/2002,203.529999,203.529999,203.529999,203.529999,40000,1166610048,VNINDEX
06/12/2002,203.789993,203.789993,203.789993,203.789993,78700,2108039936,VNINDEX
6/13/2002,202.350006,202.350006,202.350006,202.350006,65500,1735120000,VNINDEX
6/14/2002,200.75,200.75,200.75,200.75,116900,3295419904,VNINDEX
6/17/2002,197.770004,197.770004,197.770004,197.770004,118000,3212600064,VNINDEX
6/18/2002,195.589996,195.589996,195.589996,195.589996,71900,1878899968,VNINDEX
6/19/2002,192.130005,192.130005,192.130005,192.130005,76300,2111730048,VNINDEX
6/20/2002,193.320007,193.320007,193.320007,193.320007,188400,5038640128,VNINDEX
6/21/2002,196.889999,196.889999,196.889999,196.889999,33000,1048419968,VNINDEX
6/24/2002,200.5,200.5,200.5,200.5,38300,1194509952,VNINDEX
6/25/2002,202.399994,202.399994,202.399994,202.399994,106200,3175089920,VNINDEX
6/26/2002,200.5,200.5,200.5,200.5,189200,5655360000,VNINDEX
6/27/2002,199.610001,199.610001,199.610001,199.610001,108100,3205890048,VNINDEX
6/28/2002,202.059998,202.059998,202.059998,202.059998,135600,4175849984,VNINDEX
07/01/2002,200.259995,200.259995,200.259995,200.259995,98900,2774909952,VNINDEX
07/02/2002,199.940002,199.940002,199.940002,199.940002,130400,3608669952,VNINDEX
07/03/2002,199.610001,199.610001,199.610001,199.610001,92600,2725710080,VNINDEX
07/04/2002,199.699997,199.699997,199.699997,199.699997,117500,3102449920,VNINDEX
07/05/2002,200.5,200.5,200.5,200.5,108800,2925050112,VNINDEX
07/08/2002,200.190002,200.190002,200.190002,200.190002,89200,2618269952,VNINDEX
07/09/2002,199,199,199,199,137700,3885590016,VNINDEX
07/10/2002,197.270004,197.270004,197.270004,197.270004,131500,3584630016,VNINDEX
07/11/2002,197.25,197.25,197.25,197.25,142800,3961999872,VNINDEX
07/12/2002,198.169998,198.169998,198.169998,198.169998,124000,3469070080,VNINDEX
7/15/2002,197.369995,197.369995,197.369995,197.369995,169100,4794469888,VNINDEX
7/16/2002,196.850006,196.850006,196.850006,196.850006,96000,2259780096,VNINDEX
7/17/2002,194.300003,194.300003,194.300003,194.300003,90400,2169489920,VNINDEX
