Datetime,open,close,high,low,volume,float,StockSymbol
21/03/2018,13.50861073,9.816257477,13.50861073,8.82562542,515800,4000000000,GVR
22/03/2018,9.90631485,9.816257477,10.17648697,9.185854912,260800,4000000000,GVR
23/03/2018,9.546085358,9.456027985,9.546085358,9.005740166,111800,4000000000,GVR
26/03/2018,9.185854912,9.275912285,9.456027985,9.185854912,267800,4000000000,GVR
27/03/2018,9.726200104,9.816257477,9.90631485,9.456027985,52200,4000000000,GVR
28/03/2018,9.816257477,10.35660172,10.62677383,9.726200104,139800,4000000000,GVR
29/03/2018,10.53671646,10.71683121,11.0770607,10.26654434,587200,4000000000,GVR
30/03/2018,11.16711807,11.0770607,11.70746231,10.17648697,540800,4000000000,GVR
02/04/2018,11.25717545,11.61740494,11.70746231,11.25717545,348000,4000000000,GVR
03/04/2018,11.61740494,11.34723282,11.70746231,11.25717545,421300,4000000000,GVR
04/04/2018,11.52734756,10.80688858,11.52734756,10.80688858,216100,4000000000,GVR
05/04/2018,10.98700333,10.17648697,11.16711807,10.0864296,166200,4000000000,GVR
06/04/2018,10.62677383,9.996372223,10.62677383,9.90631485,165600,4000000000,GVR
09/04/2018,9.726200104,9.726200104,9.726200104,9.546085358,78200,4000000000,GVR
10/04/2018,9.546085358,9.996372223,10.0864296,9.456027985,102000,4000000000,GVR
11/04/2018,9.726200104,9.546085358,10.0864296,9.365969658,332300,4000000000,GVR
12/04/2018,9.546085358,9.816257477,9.816257477,9.365969658,192400,4000000000,GVR
13/04/2018,9.90631485,9.546085358,9.90631485,9.546085358,81100,4000000000,GVR
16/04/2018,9.546085358,9.456027985,9.636142731,9.456027985,102600,4000000000,GVR
17/04/2018,9.365969658,9.726200104,9.726200104,9.365969658,159800,4000000000,GVR
18/04/2018,9.726200104,9.636142731,9.816257477,9.546085358,83800,4000000000,GVR
19/04/2018,9.546085358,9.636142731,9.636142731,9.365969658,165400,4000000000,GVR
20/04/2018,9.546085358,9.546085358,9.636142731,9.365969658,76100,4000000000,GVR
23/04/2018,9.546085358,9.546085358,9.546085358,9.185854912,211500,4000000000,GVR
24/04/2018,9.005740166,9.275912285,9.365969658,9.005740166,21100,4000000000,GVR
26/04/2018,9.185854912,9.005740166,9.275912285,9.005740166,102600,4000000000,GVR
27/04/2018,9.185854912,9.095797539,9.275912285,9.005740166,82200,4000000000,GVR
02/05/2018,9.005740166,9.005740166,9.005740166,9.005740166,59200,4000000000,GVR
03/05/2018,9.636142731,9.456027985,9.636142731,9.005740166,56200,4000000000,GVR
04/05/2018,9.005740166,9.275912285,9.365969658,9.005740166,5500,4000000000,GVR
07/05/2018,9.275912285,9.095797539,9.365969658,9.005740166,130900,4000000000,GVR
08/05/2018,9.005740166,9.005740166,9.275912285,8.915682793,98300,4000000000,GVR
09/05/2018,9.005740166,9.095797539,9.095797539,8.915682793,166300,4000000000,GVR
10/05/2018,8.915682793,9.005740166,9.185854912,8.82562542,122500,4000000000,GVR
11/05/2018,9.005740166,8.915682793,9.005740166,8.82562542,155800,4000000000,GVR
14/05/2018,8.915682793,8.915682793,8.915682793,8.645510674,122000,4000000000,GVR
15/05/2018,8.915682793,9.005740166,9.005740166,8.735568047,111100,4000000000,GVR
16/05/2018,8.82562542,8.82562542,8.82562542,8.82562542,39000,4000000000,GVR
17/05/2018,8.915682793,8.82562542,9.005740166,8.82562542,73100,4000000000,GVR
18/05/2018,9.005740166,9.005740166,9.005740166,8.915682793,67100,4000000000,GVR
21/05/2018,8.915682793,8.915682793,9.005740166,8.915682793,144400,4000000000,GVR
22/05/2018,9.005740166,8.82562542,9.005740166,8.82562542,212200,4000000000,GVR
23/05/2018,8.82562542,8.5554533,8.82562542,8.5554533,87700,4000000000,GVR
24/05/2018,8.645510674,8.645510674,8.735568047,8.5554533,42700,4000000000,GVR
25/05/2018,8.645510674,8.465395927,8.735568047,8.465395927,33000,4000000000,GVR
28/05/2018,8.465395927,8.015109062,8.5554533,7.925051689,194500,4000000000,GVR
29/05/2018,7.925051689,8.015109062,8.195223808,7.925051689,48100,4000000000,GVR
30/05/2018,7.925051689,7.65487957,7.925051689,7.65487957,204200,4000000000,GVR
31/05/2018,7.834994316,8.015109062,8.015109062,7.834994316,70800,4000000000,GVR
01/06/2018,7.925051689,7.925051689,8.015109062,7.834994316,48200,4000000000,GVR
04/06/2018,7.925051689,7.925051689,8.105166435,7.834994316,52900,4000000000,GVR
05/06/2018,7.925051689,7.564822197,7.925051689,7.564822197,201900,4000000000,GVR
06/06/2018,7.65487957,7.564822197,7.65487957,7.564822197,187800,4000000000,GVR
07/06/2018,7.564822197,7.925051689,7.925051689,7.564822197,144800,4000000000,GVR
08/06/2018,7.65487957,7.564822197,7.65487957,7.474764824,136900,4000000000,GVR
11/06/2018,7.564822197,7.564822197,7.65487957,7.564822197,60400,4000000000,GVR
12/06/2018,7.564822197,7.474764824,7.564822197,7.384706974,112600,4000000000,GVR
13/06/2018,7.474764824,7.564822197,7.564822197,7.474764824,33700,4000000000,GVR
14/06/2018,7.474764824,7.204592228,7.474764824,6.844362736,182100,4000000000,GVR
15/06/2018,7.294649601,7.204592228,7.294649601,7.204592228,95300,4000000000,GVR
18/06/2018,7.204592228,7.204592228,7.204592228,6.484133244,106100,4000000000,GVR
19/06/2018,7.024477482,6.213961124,7.024477482,6.033845901,166500,4000000000,GVR
20/06/2018,6.574190617,7.204592228,7.294649601,6.574190617,161400,4000000000,GVR
21/06/2018,7.204592228,7.204592228,7.204592228,6.844362736,141300,4000000000,GVR
22/06/2018,6.934420109,7.024477482,7.294649601,6.844362736,247200,4000000000,GVR
25/06/2018,7.204592228,7.294649601,7.294649601,7.024477482,231700,4000000000,GVR
26/06/2018,7.114534855,7.474764824,7.474764824,7.024477482,47800,4000000000,GVR
27/06/2018,7.474764824,8.195223808,8.285281181,7.474764824,295200,4000000000,GVR
28/06/2018,8.195223808,8.105166435,8.285281181,7.834994316,59600,4000000000,GVR
29/06/2018,8.195223808,8.015109062,8.195223808,7.925051689,64400,4000000000,GVR
02/07/2018,8.015109062,7.925051689,8.015109062,7.925051689,30200,4000000000,GVR
03/07/2018,7.114534855,7.834994316,7.834994316,7.114534855,32300,4000000000,GVR
04/07/2018,7.564822197,8.195223808,8.5554533,7.564822197,139400,4000000000,GVR
05/07/2018,8.015109062,7.65487957,8.195223808,7.114534855,200300,4000000000,GVR
06/07/2018,7.474764824,7.65487957,7.65487957,7.474764824,90000,4000000000,GVR
09/07/2018,7.65487957,7.744936943,7.744936943,7.65487957,20500,4000000000,GVR
10/07/2018,7.384706974,7.65487957,7.65487957,7.294649601,69100,4000000000,GVR
11/07/2018,7.474764824,7.474764824,7.474764824,7.294649601,472100,4000000000,GVR
12/07/2018,7.474764824,7.204592228,7.474764824,7.204592228,64000,4000000000,GVR
13/07/2018,7.474764824,7.384706974,7.474764824,7.384706974,372000,4000000000,GVR
16/07/2018,7.384706974,7.384706974,7.384706974,7.204592228,187000,4000000000,GVR
17/07/2018,7.204592228,7.114534855,7.204592228,7.024477482,33900,4000000000,GVR
18/07/2018,7.384706974,7.114534855,7.384706974,7.114534855,27200,4000000000,GVR
19/07/2018,7.024477482,7.114534855,7.114534855,6.754305363,101800,4000000000,GVR
20/07/2018,7.114534855,7.834994316,7.834994316,7.114534855,114400,4000000000,GVR
23/07/2018,7.834994316,7.834994316,8.015109062,7.65487957,500,4000000000,GVR
24/07/2018,7.384706974,7.294649601,7.384706974,7.294649601,43000,4000000000,GVR
25/07/2018,7.744936943,7.384706974,7.744936943,7.294649601,60200,4000000000,GVR
26/07/2018,7.384706974,7.65487957,7.65487957,7.384706974,882600,4000000000,GVR
27/07/2018,7.384706974,7.384706974,7.65487957,7.384706974,246900,4000000000,GVR
30/07/2018,7.384706974,7.384706974,7.384706974,7.294649601,5400,4000000000,GVR
31/07/2018,7.294649601,7.204592228,7.384706974,7.204592228,74900,4000000000,GVR
01/08/2018,7.204592228,7.384706974,7.384706974,7.204592228,81600,4000000000,GVR
02/08/2018,7.294649601,7.294649601,7.294649601,7.294649601,4400,4000000000,GVR
03/08/2018,7.294649601,7.384706974,7.384706974,7.294649601,10800,4000000000,GVR
06/08/2018,7.384706974,7.384706974,7.384706974,7.384706974,2800,4000000000,GVR
07/08/2018,7.384706974,7.384706974,7.474764824,7.384706974,68600,4000000000,GVR
08/08/2018,7.294649601,7.384706974,7.384706974,7.204592228,52000,4000000000,GVR
09/08/2018,7.384706974,7.294649601,7.384706974,7.294649601,16800,4000000000,GVR
10/08/2018,7.204592228,7.204592228,7.294649601,7.204592228,41900,4000000000,GVR
13/08/2018,7.204592228,7.204592228,7.294649601,7.204592228,900,4000000000,GVR
14/08/2018,7.294649601,7.204592228,7.294649601,7.204592228,25800,4000000000,GVR
15/08/2018,7.294649601,7.294649601,7.294649601,7.204592228,235000,4000000000,GVR
16/08/2018,7.114534855,7.114534855,7.114534855,7.114534855,105700,4000000000,GVR
17/08/2018,7.114534855,7.114534855,7.384706974,7.114534855,60600,4000000000,GVR
20/08/2018,7.114534855,7.114534855,7.204592228,7.024477482,72300,4000000000,GVR
21/08/2018,7.114534855,7.204592228,7.204592228,7.024477482,37800,4000000000,GVR
22/08/2018,7.114534855,7.204592228,7.204592228,7.114534855,11200,4000000000,GVR
23/08/2018,7.204592228,7.204592228,7.204592228,7.204592228,8800,4000000000,GVR
24/08/2018,7.204592228,7.204592228,7.204592228,7.204592228,16500,4000000000,GVR
27/08/2018,7.204592228,7.204592228,7.204592228,7.204592228,16300,4000000000,GVR
28/08/2018,7.114534855,7.204592228,7.294649601,7.024477482,42100,4000000000,GVR
29/08/2018,7.204592228,7.204592228,7.204592228,7.204592228,7600,4000000000,GVR
30/08/2018,7.384706974,7.474764824,8.105166435,7.204592228,1460300,4000000000,GVR
31/08/2018,7.474764824,7.204592228,7.474764824,7.204592228,225500,4000000000,GVR
04/09/2018,7.294649601,7.294649601,7.384706974,7.294649601,19000,4000000000,GVR
05/09/2018,7.204592228,7.204592228,7.204592228,7.024477482,29500,4000000000,GVR
06/09/2018,7.114534855,7.114534855,7.204592228,7.024477482,19000,4000000000,GVR
07/09/2018,7.204592228,7.114534855,7.204592228,7.114534855,11600,4000000000,GVR
10/09/2018,7.114534855,7.114534855,7.114534855,7.114534855,15000,4000000000,GVR
11/09/2018,7.114534855,7.114534855,7.294649601,7.114534855,241300,4000000000,GVR
12/09/2018,7.204592228,7.114534855,7.204592228,7.114534855,163700,4000000000,GVR
