Datetime,open,close,high,low,volume,float,StockSymbol
21/03/2008,5.570907593,5.570907593,5.622016907,5.570907593,225440,92334976,FPT
24/03/2008,5.3153615,5.3153615,5.3153615,5.3153615,61590,92334976,FPT
25/03/2008,5.05981493,5.05981493,5.05981493,5.05981493,78260,92334976,FPT
26/03/2008,4.829823494,4.829823494,4.829823494,4.829823494,491820,92334976,FPT
27/03/2008,4.855378151,4.855378151,4.855378151,4.829823494,564730,92334976,FPT
28/03/2008,4.880932808,4.880932808,4.880932808,4.855378151,360310,92334976,FPT
31/03/2008,4.906487465,4.906487465,4.906487465,4.906487465,281820,92334976,FPT
01/04/2008,4.932042122,4.932042122,4.932042122,4.932042122,80650,92334976,FPT
02/04/2008,4.957596779,4.957596779,4.957596779,4.957596779,1820,92334976,FPT
03/04/2008,4.983150959,4.983150959,4.983150959,4.983150959,7660,92334976,FPT
04/04/2008,5.008705616,5.008705616,5.008705616,5.008705616,19260,92334976,FPT
07/04/2008,5.085369587,5.085369587,5.085369587,5.085369587,44420,92334976,FPT
08/04/2008,5.162033558,5.034260273,5.162033558,5.008705616,658080,92334976,FPT
09/04/2008,4.957596779,4.983150959,4.983150959,4.957596779,491500,92334976,FPT
10/04/2008,4.906487465,4.906487465,4.906487465,4.906487465,100200,92334976,FPT
11/04/2008,4.829823494,4.829823494,4.829823494,4.829823494,75550,92334976,FPT
16/04/2008,4.753159523,4.753159523,4.753159523,4.753159523,89940,92334976,FPT
17/04/2008,4.676495552,4.804268837,4.829823494,4.676495552,502070,92334976,FPT
